"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","25 Jul 2024","Good Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW89488335.htm","Intern","Former intern","","Flexibility and Reputation, big boost to resume","Lacks employee development, they can do better","","",""
"4.0","11 Jul 2024","Yes","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW89057674.htm","Senior planning engineer","Current employee, less than 1 year","London, England","","","They are respectful in dealing","Salary may not be fantastic","Show more"
"4.0","10 Jul 2024","Disappointed Management.","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW89038223.htm","Receptionist","Former temporary employee","","","","Good working environment.
Good staff benefit","Salary too low.
Difficult culture to work with.","Show more"
"4.0","22 May 2024","Mechanical engineering","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW87546985.htm","Mechanical engineer","Current employee","Manama","Iam vary passionate about and I see my long term career in this position","The potential for long hours, dangerous working conditions, and environmental hazards","","",""
"4.0","23 May 2024","Review","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW87596109.htm","Engineer","Former temporary employee","Seattle, WA","Review of this company now","It is good to make monet","","",""
"5.0","3 Apr 2024","enginer","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW85977083.htm","Shell graduate program (sgp) london","Former contractor, more than 1 year","Calgary, AB","oil and gas is very slow now","excellent place to work anytime","","",""
"3.0","10 Mar 2024","tt","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW85173975.htm","Finance manager","Former employee","Singapore","Small setup. Good management working","not stable enough. Less flexibility","","",""
"4.0","21 Feb 2024","Very interesting","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW84596367.htm","Safety manager","Current employee","","Encourages staff training and growth","No salary review for a long period of time","","",""
"3.0","3 Jan 2024","Good place to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW83011642.htm","Program manager","Former employee, more than 3 years","Nairobi West","","","Very flexible working hours and the management provides staff the leeway to take leave days whenever necessary.","The speed of work is quite slow and issues are not resolved expeditiously","Show more"
"5.0","23 Aug 2023","Somewhat good","https://www.glassdoor.co.in/Reviews/Employee-Review-Oil-and-Natural-Gas-RVW79405115.htm","Team leader","Current employee","","","","Working in an Oil and Natural Gas company can offer various pros, including high earning potential, opportunities for career advancement, involvement in complex projects, exposure to cutting-edge technology, and the chance to contribute to global energy production. However, it's important to note that the industry can also involve significant challenges, such as environmental concerns and market volatility.","Working in an Oil and Natural Gas company can come with cons such as exposure to market fluctuations leading to job instability, potential negative environmental impacts, demanding work environments (both physically and mentally), and ethical concerns related to fossil fuels and climate change. The industry's future also faces uncertainty due to the growing emphasis on renewable energy sources and sustainability.","Show more"
