"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","18 Jul 2022","Great company with good work-life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66826791.htm","Senior research and development engineer","Current employee, more than 5 years","Bengaluru","Good Work-Life balance
Work from home option
Safety first","Poor HR interactions
Salary not best in market","Show more"
"5.0","3 Aug 2022","ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW67497612.htm","Anonymous employee","Former employee, more than 3 years","New Delhi","","",""
"4.0","4 Jul 2022","One of the best places to work for, salary is not very competitive","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66254838.htm","Global planning","Current employee, more than 3 years","Bengaluru","","",""
"4.0","26 Jul 2022","Work life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW67151828.htm","Senior consultant","Former employee, more than 3 years","Bengaluru","We can have a perfect work-life balance
Good Brand image","Compensation can be on par with market","Show more"
"3.0","27 May 2022","Good place to learn","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64778745.htm","Software engineer","Current employee, more than 1 year","Bangalore Rural","There is very good learning curve.
Work load is not much.","Yearly raise is pretty less.
Working environment is not very chill infact it is strictly formal but that varies from team to team.
Sometimes there can be work pressure that can be stressful.","Show more"
"4.0","20 Jul 2022","Work culture","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66947415.htm","Anonymous employee","Current employee, less than 1 year","Bengaluru","Nice work culture, Good experience, self motivating","Travel time is more to office","Show more"
"5.0","28 Jul 2022","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW67274676.htm","Rnd engineer","Current employee, more than 5 years","Chennai","","",""
"3.0","1 Jun 2022","Nothing great","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64943299.htm","Account manager","Current employee, more than 8 years","Bengaluru","good company, mean management no one to question the manager's decision in appraisals. good for electrical engineers only not for finance people","biased people managing the company, no one questions","Show more"
"4.0","27 Jul 2022","Nice place","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW67223039.htm","Project engineer","Current employee, more than 3 years","Bengaluru","","",""
"5.0","14 Jul 2022","I don't know","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66694476.htm","R&d engineer","Current employee, more than 3 years","Hyderābād","","",""
"5.0","30 Jun 2022","Great Place to work.","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66138491.htm","Sales manager","Current employee, more than 5 years","Mumbai","","",""
"4.0","23 Jun 2022","It is Very good experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65925574.htm","Senior sales executive","Current employee, more than 1 year","Mumbai","Working culture, salery, and ither benefits","No cons as of now","Show more"
"5.0","24 Jul 2022","Good Experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW67078615.htm","Software engineer","Former employee, less than 1 year","Bengaluru","","",""
"4.0","28 Jun 2022","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66054335.htm","Senior financial specialist","Current employee","Bengaluru","great culture.
Lot to learn compared to other companies.
lot of responsibilities leading to great learning","work life balance was not available during month end","Show more"
"2.0","16 Jun 2022","Good Culture, But pay is not at market rate","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65610542.htm","Finance specialist","Former employee, more than 1 year","Bengaluru","They have good workCulture
Good Leadership
Best People","The Salaries they offer and the increment they provide are not in line with market standards.","Show more"
"3.0","12 Jul 2022","Software developer for relay development project","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66622517.htm","Software developer","Former intern, less than 1 year","Bengaluru","Good office
Good labs
Good projects
Good campus
Good location","No trainings
No benefits
Office Politics
Average Salary
Less research","Show more"
"4.0","11 Jul 2022","good and bad","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66546304.htm","Engineer","Current employee, less than 1 year","Hyderābād","good ok kind, but let see","too much work pressure to handle","Show more"
"5.0","24 Jun 2022","Opportunity to grow","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65945647.htm","Contracts manager","Current employee, more than 10 years","Bengaluru","Employee friendly and space for demonstration of leadership.","Salary is poor in the Industry segment","Show more"
"5.0","1 Jul 2022","Very good company for R&D work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66176382.htm","Anonymous employee","Current employee, more than 3 years","Nashik","","",""
"4.0","7 Jul 2022","Nice Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66401434.htm","Lead salesforce architect","Current employee, more than 3 years","Bengaluru","","",""
"5.0","11 Jul 2022","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66538368.htm","Software engineer","Former employee, less than 1 year","Bengaluru","","",""
"5.0","5 Jul 2022","Quality Manager","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66342885.htm","Quality manager","Current employee, more than 3 years","Bengaluru","","",""
"3.0","17 Mar 2022","Part Bids and Proposal Team","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW61368471.htm","Tendering specialist","Current employee, more than 10 years","Bengaluru","Takes care of health pf their employees by arranging vaccination.
Once in 2 years, you will have medical check up.","Co will not cinsider your dedication/ experience for salary revisions, if you switch the co to other co. and you come back, you will have lot if value in this co.
Local management is biased towards their favourites, locality, gender etc.","Show more"
"3.0","15 Jul 2022","salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66751151.htm","Anonymous employee","Former employee, more than 3 years","Bengaluru","","",""
"4.0","28 Jun 2022","Good👍","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW66059852.htm","Project engineer","Current employee, more than 3 years","Bengaluru","Good working environment and Opportunities to Learn.","No entertainment. 
No outing,
Single digit increment.","Show more"
"4.0","27 Jan 2022","Wonderful worklife balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW58625910.htm","Senior software developer","Current employee, more than 3 years","Bengaluru","Wonderful worklife balance
Good culture
Good to work
Safety priority
Employees are valued and cared
job security and satisfaction","Pays less to industry standards
Yearly hike in average is poor
Variable pay in part of ctc depends on companies performace which suffered in pandemic
Appriciations or kittys to employees are not awarded much","Show more"
"4.0","17 Jun 2022","Associate Project Engineer in ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65668477.htm","Associate project engineer","Current employee, more than 3 years","Bengaluru","The flow of global projects is consistent
Good work culture","Employee learning and development can be improved","Show more"
"5.0","12 Jun 2022","Good place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65420280.htm","R&d engineer","Current employee, more than 1 year","Bengaluru","","",""
"4.0","5 Jun 2022","Employee Friendly ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65131518.htm","Senior fp","Current employee, more than 3 years","Bangalore Rural","Employee Friendly, Work Life Balanced, Opportunity to learn and grow","Internal Politis, Poor leadership, Favourtism","Show more"
"5.0","26 May 2022","Very Good Workplace","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64706496.htm","R&d engineer","Former employee, more than 5 years","Bengaluru","Less Work pressure
Good Managers
Work life balance
Support to learn new technologies
Freedom in implementing technologies","Old School Technologies
Slow pace
Low hike
Less exposure to latest technologies
Less IT team strength","Show more"
"4.0","12 Jun 2022","Good company to work for","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65429015.htm","Anonymous employee","Former employee, more than 3 years","Bengaluru","","",""
"5.0","3 Jun 2022","Working experience in ABB","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65041826.htm","Procurement and logistics specialist","Current employee, less than 1 year","Bengaluru","ABB is very good firm to work with and to explore our knowledge","no such experience till now.","Show more"
"5.0","19 Jun 2022","Awesome company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65729482.htm","Senior r&d engineer","Current employee, more than 3 years","Bengaluru","","",""
"5.0","21 Jun 2022","Good!","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65800856.htm","Project engineer","Current employee, more than 5 years","Chennai","","",""
"5.0","14 May 2022","Best place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64130514.htm","Technical specialist","Former employee, more than 8 years","Bengaluru","1. Very good management .Trust is the pillar for the management.
2. Growth
3. Work Life Balance
4. Transparency
5. No Politics","Compensation might vary depending on department.","Show more"
"3.0","21 Jun 2022","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65841686.htm","Process executive","Current employee, more than 1 year","Bengaluru","","",""
"3.0","15 Jun 2022","Good Policy","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65554185.htm","Senior engineer","Former employee, more than 5 years","Vadodara","Good Policy
Alternate Saturday off.
Leaning Opportunity","Less Increment
No Growth at Low Level
Less work-life balance","Show more"
"5.0","20 May 2022","Good place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64422005.htm","Senior software engineer","Former employee, more than 5 years","Bengaluru","","",""
"3.0","8 Jun 2022","ABB India ltd","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65291221.htm","Project engineer","Former employee, more than 1 year","Bengaluru","","",""
"4.0","3 Jun 2022","A good organisation","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65080141.htm","Project lead engineer","Current employee, more than 8 years","Bengaluru","","",""
"3.0","15 Jun 2022","Great","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW65599360.htm","Software tester","Former employee, less than 1 year","Krishna","","",""
"3.0","20 May 2022","Work life balance, poor pay","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64440303.htm","Senior software engineer","Current employee, more than 3 years","Bengaluru","- Work life balance
- No work pressure
- Great hybrid wfh policies","- Pay not upto industry standards","Show more"
"5.0","28 Apr 2022","Good company to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63395106.htm","Pmo analyst","Current employee, more than 3 years","Bengaluru","Good work life balance
Not much pressure and good colleagues
Learning environment
Very good opportunities to grow","Compensation low , not as market standards
Political environment","Show more"
"3.0","5 Mar 2022","Good for low pay and long term","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW60690969.htm","Tech specialist","Current employee, more than 5 years","Bengaluru","Stable company for long term workers
Management is very committed to help employees especially during pandemic they went extra mile to help affected employees","Less chances of promotion and hike
Variable pay is not guaranteed which is a huge loss","Show more"
"5.0","29 Mar 2022","Good company global relocation, global experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW61930666.htm","Project manager","Current employee, more than 3 years","Bengaluru","Good company global relocation, global experience.
Global leadership is excellent","Lot old people with politics and factory mentality and control freaks","Show more"
"5.0","19 May 2022","Good For work and life balance","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64378177.htm","Project engineer","Former employee, more than 5 years","Chennai","","",""
"3.0","30 May 2022","Technical Recruiter","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64881581.htm","Technical recruiter","Current employee, more than 1 year","Chennai","Technical Recruiter
Technical Recruiter
Technical Recruiter
Technical RecruiterTechnical RecruiterTechnical Recruiter","Good Work
Good Work
Good Work
Good Work","Show more"
"4.0","24 May 2022","Good place to work","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64638890.htm","R&d engineer","Current employee, more than 1 year","Bengaluru","","",""
"4.0","20 Apr 2022","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63017963.htm","Fp&a manager","Current employee, more than 3 years","Bengaluru","","",""
"4.0","22 May 2022","Good company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64499370.htm","Associate engineer","Current employee, more than 3 years","Bengaluru","","",""
"4.0","21 Mar 2022","Salary","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW61518186.htm","Senior power systems engineer","Former employee, more than 3 years","Bengaluru","It is ok but not great. They do not consider the degree and the experience in INOPC center.","- ABB pays are less than the competitor.","Show more"
"4.0","17 May 2022","Goo Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64248084.htm","Project engineer","Current employee, more than 3 years","Bengaluru","","",""
"4.0","6 Apr 2022","Great place to work!","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW62407874.htm","Design engineer","Current employee, more than 3 years","Bengaluru","Friendly work environment
Lots of opportunities to learn 
Higher management is encouraging and transparent","Work-life balance is not so good sometimes as per need of the project","Show more"
"4.0","19 Apr 2022","Good Company to learn and implement new ideas","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW62977395.htm","Electrical project engineer","Current employee, more than 8 years","Chennai","Good Work culture 
Best lace to learn technical knowledge in depth","Salary compensation is not satisfactory","Show more"
"5.0","13 May 2022","-","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW64075436.htm","Anonymous employee","Current employee, more than 10 years","Bengaluru","Good place to work and learn.","no cons to write here.","Show more"
"5.0","30 Mar 2022","Great place to gain experience","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW62001171.htm","Intern","Former intern, less than 1 year","Bengaluru","1. Supportive environment.
2. You get good guidance from your mentor.","1. Project depends on your mentor and sometimes your work may not be used.","Show more"
"5.0","23 Apr 2022","Good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63178983.htm","Financial analyst","Current employee, more than 5 years","Bengaluru","Good company to work with.","Nothing as cons but they do have shifts in GBS","Show more"
"5.0","29 Apr 2022","Great place","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63472177.htm","Software architect/software development manager","Current employee, more than 8 years","Bengaluru","","",""
"5.0","22 Mar 2022","Very high work ethics and conduct business with integrity and high focus on safety","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW61556602.htm","Functional safety manager","Current employee, more than 10 years","Bengaluru","Professional.
Moderately People centric policies.
Global work culture.
Consistent performance.
Work like balance.","Not paymaster.
Slow in decision making.
Products are expensive.","Show more"
"4.0","6 May 2022","good","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63749902.htm","Software engineer","Current employee","Bengaluru","","",""
"4.0","16 Apr 2022","Thank you.","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW62868865.htm","Anonymous employee","Current employee, more than 5 years","Bengaluru","Job Safety, Good working experience","Work life Balance, Less allowance.","Show more"
"3.0","4 May 2022","Good Company","https://www.glassdoor.sg/Reviews/Employee-Review-ABB-RVW63636464.htm","Analyst","Current employee","Pune","","",""
