"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_location__E_Ine","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"4.0","21 May 2022","Good company to learn, Bad company to earn","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW64480599.htm","Anonymous employee","Current employee, more than 3 years","Bengaluru","","","Flexible working hours.
Very friendly people","HR is very very bad.","Show more"
"5.0","10 Jun 2022","Intern","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65363199.htm","Intern","Current intern, less than 1 year","Bengaluru","","","Good working environment and culture","None that I can think of","Show more"
"5.0","3 Jun 2022","Good company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW65063861.htm","Anonymous employee","Current employee, less than 1 year","","Good Work culture and ethics","Lower pay compared to other fmcg","","",""
"4.0","17 May 2022","Tata consumer products","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW64253320.htm","Management trainee","Current employee, less than 1 year","Mumbai","A lot of benefits and good work culture","pay very less compared to industry standards","","",""
"4.0","12 May 2022","A good firm to start with","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW64028071.htm","Management trainee","Current employee","Mumbai","Great learning curve, freedom to do stints","Very less pay compared to industry standards","","",""
"4.0","22 Mar 2022","Overall employee freindly, Pay scale is low","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW61559800.htm","Manager finance","Current employee, more than 3 years","Bengaluru","","","Good HR policies
Work Life balance","Lower Pay scale 
No Job rotation","Show more"
"4.0","19 Feb 2022","High standrds in terms of etical issues.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW59949124.htm","Factory manager","Current employee, more than 8 years","","","","Freedom to work is the best.","Decision making takes time in TCPL","Show more"
"5.0","9 Mar 2022","Good Company Culture","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW60898260.htm","Human resources","Current contractor, less than 1 year","","","","Dynamic organisation, people are good, supportive","nothing as such , everything is good","Show more"
"5.0","23 Mar 2022","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW61622037.htm","Jr. executive","Current employee","","Plant with modern technology machine .","Location dry and very humid","","",""
"4.0","2 Feb 2022","Good company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW59006005.htm","Senior manager","Former employee, more than 1 year","Mumbai","","","Good management, work life balance is good, Transparent work culture","Sometimes things move slowly, certain policies and ways of working are little outdated, career growth can be slow","Show more"
"4.0","1 Mar 2022","Good Organisation To Grow","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW60461507.htm","Executive","Current employee, more than 3 years","Tada","Good Employee culture. Good Plant Infrastructure.","Long term vision is not clear with Organisation","","",""
"2.0","14 Feb 2022","Not upto tata standards","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW59659438.htm","Finance executive","Current employee, more than 1 year","Hebbal","Very less chances for learning and growing","As tata are new into this segment benefits /work culture not upto the mark..","","",""
"4.0","19 Jan 2022","Good place to work if the concerned leaders play their role appropriately.","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW58228838.htm","Territory sales executive","Former employee","Surat","Dynamic working environment, team management, active learning experience.","Regional leadership not upto the mark. No guidance over planning of business.","","",""
"5.0","1 Feb 2022","Great Company","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW58888928.htm","Manager","Current employee","","","","1. Work life balance 
2. Open door policy
3. Good Management","Nonee none none none none","Show more"
"1.0","24 Mar 2022","Not great","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW61701205.htm","Assistant manager","Current employee","","","","Pay is good in this company","Work cuture is not good. Not a good atmosphere to work.","Show more"
"4.0","23 Jan 2022","Operation","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW58414488.htm","Anonymous employee","Current employee, more than 1 year","","","","Gud place to work. management also treating well","Work life balance
No work from home","Show more"
"3.0","11 Jan 2022","Numer","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW57752328.htm","Tse iii","Former employee, more than 3 years","","","","While working recognition u
Is their","After integration culture changed, very difficult","Show more"
"2.0","10 Jan 2022","TCPL","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW57666851.htm","Territory sales executive","Current employee","Aurangābād, Maharashtra","TCPL is a good company for employees policy","TA and DA is very low as per industry","","",""
"1.0","21 Jan 2022","Team is pathetic","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW58343296.htm","Territory sales","Current employee, more than 5 years","","","","Good brand value and customer pull","Useless team 
Nowork life balance","Show more"
"3.0","16 May 2020","Good company but mediocre remuneration","https://www.glassdoor.co.in/Reviews/Employee-Review-Tata-Consumer-Products-RVW33210555.htm","Sales development officer","Former employee, more than 3 years","Ludhiana","","","Most respected business house
Most ethical company 
Flexibility in work
Market leader in tea and salt segment
HR department is very good
Easy to sell products 
Job security,  I mean I have seen employees retiring after 58 years which is quite strange in private sector.","New management dont listen to subordinates
TATA is now not tata of sir JRD or sir ratan tata
Most of time consumed in manual data collection 
ASM or ASE compel SO to do all the work 
Salary structure is very awkward and strange, mean may be your junior is getting more salary than you but company will not listen to you.
Company dont try to understand why people left","Show more"
