"review-details_overallRating__VDxCx","timestamp_reviewDate__wvu2v","review-details_detailsLink__NxIv5","review-details_detailsLink__NxIv5 href","review-details_employee__5iA6v","review-details_employeeDetails__BvAwX","review-details_isExpanded__bLJng","review-details_isExpanded__bLJng 2","review-details_location__E_Ine","review-details_isCollapsed__Bsg_9","review-details_isCollapsed__Bsg_9 2","expand-button_ExpandButton__FlBlZ"
"2.0","19 Feb 2019","asst manager finance","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24773588.htm","Anonymous employee","Current employee, more than 3 years","","","Chhindwāra","best work life balance, less work,very good salary","remote location, no software, manual working,","Show more"
"3.0","24 Jul 2019","Rough and challenging Job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW28228608.htm","Management trainee","Former employee, less than 1 year","Opportunity to work with high tech machines","Remote locations, harsh conditions, Less entertainment","","","",""
"4.0","2 Nov 2019","Typical PSU","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW30153970.htm","Anonymous employee","Former employee","","","","Good Salary
Job Security
Work Life Balance
Lots of perks like house, free electricity, transport etc","Bad Location
Slow processing of work
Political Interference
Regular Strikes","Show more"
"3.0","27 Feb 2020","COMPANY CULTURE","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW32098884.htm","Deputy manager","Former employee, more than 8 years","9 TO 5 Jobs, with scope for personal life, good pay after 7th Pay","Remote Locations, slow growth,  Bureaucratic Culture","","","",""
"4.0","10 Sept 2020","Assistant manager at coal India","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW35799625.htm","Assistant manager","Current employee, less than 1 year","","","Nāgpur, Maharashtra","Good pay, good work life balance","Poor connectivity , posting at remote locations","Show more"
"5.0","24 Mar 2021","excellent","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW44486878.htm","Maintenance engineer","Former employee","","","Surguja","coal India is maharatan company is govt of India u/t","cil is largest coal producing company with safety","Show more"
"5.0","20 Apr 2021","Sam","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW45782182.htm","Sub area manager","Current employee, more than 10 years","One must feel proud at each level in this company","Remote locations may be one of the drawback of companies.","","","",""
"1.0","18 Oct 2013","No Job Satisfaction...in training period nothing to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW3199382.htm","Management trainee","Current employee, less than 1 year","","","Katkona","you can have good salary without doing any work  but if you are in mining field you have to go 5 km+ everyday underground which makes you wearied.","No facilities
No working culture
Very remote area
Only laborious job","Show more"
"3.0","23 Oct 2016","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW12417303.htm","Anonymous employee","Current employee","Good salary, enough time for family, somewhere supporting seniors.","Rough working environment, buttering environment.","","","",""
"3.0","29 Jun 2017","Not good not bad","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW15685031.htm","Anonymous employee","Former employee","","","Purbi Singhbhum","good salary and good perks one of the best in industry","poor locations and poor management","Show more"
"4.0","30 Sept 2017","Asst.Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW17100514.htm","Assistant manager","Current employee, more than 3 years","","","Jharsuguda","Good Salary and Less Work Load","Highly Polluted Working Environment and Stagnation in Growth","Show more"
"3.0","18 Apr 2018","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW20204688.htm","Anonymous employee","Current employee","","","","Peaceful life. Great work life balance","Nothing much to learn. Very stagnant. Especially for non-mining engineers","Show more"
"4.0","30 Oct 2018","Conditions Applied","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW23198396.htm","Manager","Former employee, more than 3 years","5-6 hours of work, review not based on performance","remote locations, that will become a huge issue with family","","","",""
"4.0","18 Jan 2019","Sales Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24272754.htm","Anonymous employee","Current employee","","","","Decent work life balance. Job security.","Location & work environment is a constraint.","Show more"
"3.0","23 Jan 2019","Staff Officer to the General Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW24344681.htm","Department head","Current employee, more than 10 years","","","Tinsukia","Technical know-how of the Industry.","Static Job opportunities making it a routine in nature.","Show more"
"4.0","17 Sept 2020","Public sector but not much to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW36095869.htm","Deputy manager","Current employee, more than 8 years","Nicely paid as compared to private","Poor system which makes it difficult at ground","Nāgpur, Maharashtra","","",""
"4.0","4 Dec 2020","I was a diploma traniee","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW39063087.htm","Mining sardar","Current employee","","","","Good salary and bright future","Going underground and working there","Show more"
"5.0","12 Jan 2021","Perfect place to learn","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW40554607.htm","Mobile applications developer","Former intern, less than 1 year","Will get good guidance from mentor","Technology used is a little old as compared to market","Āsansol, West Bengal","","",""
"5.0","18 Feb 2021","Assistant Manager","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW42697019.htm","Assistant manager","Current employee, more than 3 years","","","Calcutta","THERE ARE MANY TYPES OF PROS","Not Any AS SUCH OVERALL OK","Show more"
"5.0","12 Nov 2021","Best company to work","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW55297784.htm","Senior manager","Current employee, more than 10 years","Best salary provided by the company to its employees.","Work load is more for the employees","Calcutta","","",""
"4.0","23 Jun 2012","Experience of new tech. of shortwall","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW1635728.htm","Assistant manager","Current employee, more than 3 years","a challenging job & learning platform","As having  Maharatna company provide less facility","Bisrāmpur, Chhattisgarh","","",""
"4.0","18 Nov 2013","working condition, salary","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW3325155.htm","Senior manager","Current employee, more than 10 years","","","Rāmgarh, Jharkhand","good salary,job security,good exposure,supportive higher management","working condition not good,IR problems,","Show more"
"1.0","28 Nov 2014","WORST WORKING CONDITION WORST BEHAVIOR WITH JUNIOR EXECUTIVES AND UNION PRESSURE WHERE LEADERS ARE LOCAL ""GUNDAS""","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW5450772.htm","Assistant manager personnel/human resources","Current employee, more than 5 years","","","Nāgpur, Maharashtra","Bad office culture, Politics","Worst working condition, worst behaviour with junior executives, Union pressure where union leaders are local ""Gundas""","Show more"
"5.0","16 Jul 2015","Excellent company to worl","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW7253429.htm","Foreman in charge","Current employee","","","Nāgpur, Maharashtra","Employee benifits 
free medical electricity 
ltc 
lltc 
plrs","Management is not good 
workload","Show more"
"2.0","25 Nov 2016","Work life at coal india","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW12784350.htm","Anonymous employee","Current employee","No work pressure,healthy salary package.","No future for branches other than finance,Hr,& Mining.","","","",""
"5.0","15 Feb 2018","Good","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW19262849.htm","Financial analyst","Current employee, more than 8 years","","","Kolkhādoa","Good work environment to work","Monotonous To repeat the work","Show more"
"3.0","18 Mar 2019","Good Job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW25213401.htm","Assistant manager","Current employee, more than 5 years","","","Āsansol, West Bengal","Good Salary with limited work","Remote Areas posting along with Dust.","Show more"
"3.0","24 Oct 2019","Vocational Training","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW30005656.htm","Anonymous intern","Current intern","They provide free vocational training to anyone.","No one is really there to provide training, learn on your own.","","","",""
"5.0","24 May 2020","CIL : Great Mining Company with huge potential","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW33335597.htm","Manager","Current employee","","","Singrauli","Govt Sector, coal sector Monopoly","Nothing Nothing Nothing Nothing Nothing","Show more"
"4.0","24 Jul 2020","Nice","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW34412409.htm","Machine learning engineer","Current employee","Large, profit making , monopolistic, promotion opportunity, good salary","Remote, poor environment,rough and tough, politically sensitive,law and order problems","Rānchī","","",""
"3.0","10 Nov 2020","A very high committment job","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW38178636.htm","Assistant manager","Former employee","Potential to make a lot of impact, high ownership of work","Less exit options, remote postings","Singrauli","","",""
"3.0","4 Mar 2021","A world leader in coal production","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW43500491.htm","Deputy manager","Current employee","","","Dhanbād","Job security coal mining knowledge","learning environment limited time bound growth","Show more"
"5.0","21 Mar 2021","Assistant Manager Training Mining Engineer","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW44348784.htm","Graduate mining engineer","Former employee","Jhanjra Project Colliery ECL. Aasansol","As a Mining Engineer Training for 2nd Class Manager.","Durgapur, West Bengal","","",""
"5.0","27 Jun 2021","Good Company to work in.","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW48956855.htm","Assistant manager","Current employee, more than 3 years","","","Calcutta","Everything is good here in this company.","No cons will be faced yet","Show more"
"4.0","8 Dec 2021","Good for loacal guys","https://www.glassdoor.co.in/Reviews/Employee-Review-Coal-India-RVW56396719.htm","Assistant manager","Former employee, more than 3 years","","","","Pay package is very good.","Remote locaton of work place.","Show more"
